Order2019	POAexemptCode	Description
24560	O09.529	"Supervision of elderly multigravida, unspecified trimester"
24563	O09.611	"Supervision of young primigravida, first trimester"
24564	O09.612	"Supervision of young primigravida, second trimester"
24565	O09.613	"Supervision of young primigravida, third trimester"
24566	O09.619	"Supervision of young primigravida, unspecified trimester"
24568	O09.621	"Supervision of young multigravida, first trimester"
24569	O09.622	"Supervision of young multigravida, second trimester"
24570	O09.623	"Supervision of young multigravida, third trimester"
24571	O09.629	"Supervision of young multigravida, unspecified trimester"
24573	O09.70	"Supervision of high risk pregnancy due to social problems, unspecified trimester"
24574	O09.71	"Supervision of high risk pregnancy due to social problems, first trimester"
24575	O09.72	"Supervision of high risk pregnancy due to social problems, second trimester"
24576	O09.73	"Supervision of high risk pregnancy due to social problems, third trimester"
24579	O09.811	"Supervision of pregnancy resulting from assisted reproductive technology, first trimester"
24580	O09.812	"Supervision of pregnancy resulting from assisted reproductive technology, second trimester"
24581	O09.813	"Supervision of pregnancy resulting from assisted reproductive technology, third trimester"
24582	O09.819	"Supervision of pregnancy resulting from assisted reproductive technology, unspecified trimester"
24584	O09.821	"Supervision of pregnancy with history of in utero procedure during previous pregnancy, first trimester"
24585	O09.822	"Supervision of pregnancy with history of in utero procedure during previous pregnancy, second trimester"
24586	O09.823	"Supervision of pregnancy with history of in utero procedure during previous pregnancy, third trimester"
24587	O09.829	"Supervision of pregnancy with history of in utero procedure during previous pregnancy, unspecified trimester"
24589	O09.891	"Supervision of other high risk pregnancies, first trimester"
24590	O09.892	"Supervision of other high risk pregnancies, second trimester"
24591	O09.893	"Supervision of other high risk pregnancies, third trimester"
24592	O09.899	"Supervision of other high risk pregnancies, unspecified trimester"
24594	O09.90	"Supervision of high risk pregnancy, unspecified, unspecified trimester"
24595	O09.91	"Supervision of high risk pregnancy, unspecified, first trimester"
24596	O09.92	"Supervision of high risk pregnancy, unspecified, second trimester"
24597	O09.93	"Supervision of high risk pregnancy, unspecified, third trimester"
26672	O66.5	Attempted application of vacuum extractor and forceps
26828	O80	Encounter for full-term uncomplicated delivery
26978	O94	"Sequelae of complication of pregnancy, childbirth, and the puerperium"
27223	P00.0	Newborn affected by maternal hypertensive disorders
27224	P00.1	Newborn affected by maternal renal and urinary tract diseases
27225	P00.2	Newborn affected by maternal infectious and parasitic diseases
27226	P00.3	Newborn affected by other maternal circulatory and respiratory diseases
27227	P00.4	Newborn affected by maternal nutritional disorders
27228	P00.5	Newborn affected by maternal injury
27229	P00.6	Newborn affected by surgical procedure on mother
27230	P00.7	"Newborn affected by other medical procedures on mother, not elsewhere classified"
27232	P00.81	Newborn affected by periodontal disease in mother
27233	P00.89	Newborn affected by other maternal conditions
27234	P00.9	Newborn affected by unspecified maternal condition
27494	P29.30	Pulmonary hypertension of newborn
27495	P29.38	Other persistent fetal circulation
27684	P78.84	Gestational alloimmune liver disease
27706	P83.81	Umbilical granuloma
27707	P83.88	Other specified conditions of integument specific to newborn
27725	P91.811	Neonatal encephalopathy in diseases classified elsewhere
27726	P91.819	"Neonatal encephalopathy, unspecified"
27727	P91.88	Other specified disturbances of cerebral status of newborn
27764	Q00.0	Anencephaly
27765	Q00.1	Craniorachischisis
27766	Q00.2	Iniencephaly
27768	Q01.0	Frontal encephalocele
27769	Q01.1	Nasofrontal encephalocele
27770	Q01.2	Occipital encephalocele
27771	Q01.8	Encephalocele of other sites
27772	Q01.9	"Encephalocele, unspecified"
27773	Q02	Microcephaly
27775	Q03.0	Malformations of aqueduct of Sylvius
27776	Q03.1	Atresia of foramina of Magendie and Luschka
27777	Q03.8	Other congenital hydrocephalus
27778	Q03.9	"Congenital hydrocephalus, unspecified"
27780	Q04.0	Congenital malformations of corpus callosum
27781	Q04.1	Arhinencephaly
27782	Q04.2	Holoprosencephaly
27783	Q04.3	Other reduction deformities of brain
27784	Q04.4	Septo-optic dysplasia of brain
27785	Q04.5	Megalencephaly
27786	Q04.6	Congenital cerebral cysts
27787	Q04.8	Other specified congenital malformations of brain
27788	Q04.9	"Congenital malformation of brain, unspecified"
27790	Q05.0	Cervical spina bifida with hydrocephalus
27791	Q05.1	Thoracic spina bifida with hydrocephalus
27792	Q05.2	Lumbar spina bifida with hydrocephalus
27793	Q05.3	Sacral spina bifida with hydrocephalus
27794	Q05.4	Unspecified spina bifida with hydrocephalus
27795	Q05.5	Cervical spina bifida without hydrocephalus
27796	Q05.6	Thoracic spina bifida without hydrocephalus
27797	Q05.7	Lumbar spina bifida without hydrocephalus
27798	Q05.8	Sacral spina bifida without hydrocephalus
27799	Q05.9	"Spina bifida, unspecified"
27801	Q06.0	Amyelia
27802	Q06.1	Hypoplasia and dysplasia of spinal cord
27803	Q06.2	Diastematomyelia
27804	Q06.3	Other congenital cauda equina malformations
27805	Q06.4	Hydromyelia
27806	Q06.8	Other specified congenital malformations of spinal cord
27807	Q06.9	"Congenital malformation of spinal cord, unspecified"
27810	Q07.00	Arnold-Chiari syndrome without spina bifida or hydrocephalus
27811	Q07.01	Arnold-Chiari syndrome with spina bifida
27812	Q07.02	Arnold-Chiari syndrome with hydrocephalus
27813	Q07.03	Arnold-Chiari syndrome with spina bifida and hydrocephalus
27814	Q07.8	Other specified congenital malformations of nervous system
27815	Q07.9	"Congenital malformation of nervous system, unspecified"
27817	Q10.0	Congenital ptosis
27818	Q10.1	Congenital ectropion
27819	Q10.2	Congenital entropion
27820	Q10.3	Other congenital malformations of eyelid
27821	Q10.4	Absence and agenesis of lacrimal apparatus
27822	Q10.5	Congenital stenosis and stricture of lacrimal duct
27823	Q10.6	Other congenital malformations of lacrimal apparatus
27824	Q10.7	Congenital malformation of orbit
27826	Q11.0	Cystic eyeball
27827	Q11.1	Other anophthalmos
27828	Q11.2	Microphthalmos
27829	Q11.3	Macrophthalmos
27831	Q12.0	Congenital cataract
27832	Q12.1	Congenital displaced lens
27833	Q12.2	Coloboma of lens
27834	Q12.3	Congenital aphakia
27835	Q12.4	Spherophakia
27836	Q12.8	Other congenital lens malformations
27837	Q12.9	"Congenital lens malformation, unspecified"
27839	Q13.0	Coloboma of iris
27840	Q13.1	Absence of iris
27841	Q13.2	Other congenital malformations of iris
27842	Q13.3	Congenital corneal opacity
27843	Q13.4	Other congenital corneal malformations
27844	Q13.5	Blue sclera
27846	Q13.81	Rieger's anomaly
27847	Q13.89	Other congenital malformations of anterior segment of eye
27848	Q13.9	"Congenital malformation of anterior segment of eye, unspecified"
27850	Q14.0	Congenital malformation of vitreous humor
27851	Q14.1	Congenital malformation of retina
27852	Q14.2	Congenital malformation of optic disc
27853	Q14.3	Congenital malformation of choroid
27854	Q14.8	Other congenital malformations of posterior segment of eye
27855	Q14.9	"Congenital malformation of posterior segment of eye, unspecified"
27857	Q15.0	Congenital glaucoma
27858	Q15.8	Other specified congenital malformations of eye
27859	Q15.9	"Congenital malformation of eye, unspecified"
27861	Q16.0	Congenital absence of (ear) auricle
27862	Q16.1	"Congenital absence, atresia and stricture of auditory canal (external)"
27863	Q16.2	Absence of eustachian tube
27864	Q16.3	Congenital malformation of ear ossicles
27865	Q16.4	Other congenital malformations of middle ear
27866	Q16.5	Congenital malformation of inner ear
27867	Q16.9	"Congenital malformation of ear causing impairment of hearing, unspecified"
27869	Q17.0	Accessory auricle
27870	Q17.1	Macrotia
27871	Q17.2	Microtia
27872	Q17.3	Other misshapen ear
27873	Q17.4	Misplaced ear
27874	Q17.5	Prominent ear
27875	Q17.8	Other specified congenital malformations of ear
27876	Q17.9	"Congenital malformation of ear, unspecified"
27878	Q18.0	"Sinus, fistula and cyst of branchial cleft"
27879	Q18.1	Preauricular sinus and cyst
27880	Q18.2	Other branchial cleft malformations
27881	Q18.3	Webbing of neck
27882	Q18.4	Macrostomia
27883	Q18.5	Microstomia
27884	Q18.6	Macrocheilia
27885	Q18.7	Microcheilia
27886	Q18.8	Other specified congenital malformations of face and neck
27887	Q18.9	"Congenital malformation of face and neck, unspecified"
27889	Q20.0	Common arterial trunk
27890	Q20.1	Double outlet right ventricle
27891	Q20.2	Double outlet left ventricle
27892	Q20.3	Discordant ventriculoarterial connection
27893	Q20.4	Double inlet ventricle
27894	Q20.5	Discordant atrioventricular connection
27895	Q20.6	Isomerism of atrial appendages
27896	Q20.8	Other congenital malformations of cardiac chambers and connections
27897	Q20.9	"Congenital malformation of cardiac chambers and connections, unspecified"
27899	Q21.0	Ventricular septal defect
27900	Q21.1	Atrial septal defect
27901	Q21.2	Atrioventricular septal defect
27902	Q21.3	Tetralogy of Fallot
27903	Q21.4	Aortopulmonary septal defect
27904	Q21.8	Other congenital malformations of cardiac septa
27905	Q21.9	"Congenital malformation of cardiac septum, unspecified"
27907	Q22.0	Pulmonary valve atresia
27908	Q22.1	Congenital pulmonary valve stenosis
27909	Q22.2	Congenital pulmonary valve insufficiency
27910	Q22.3	Other congenital malformations of pulmonary valve
27911	Q22.4	Congenital tricuspid stenosis
27912	Q22.5	Ebstein's anomaly
27913	Q22.6	Hypoplastic right heart syndrome
27914	Q22.8	Other congenital malformations of tricuspid valve
27915	Q22.9	"Congenital malformation of tricuspid valve, unspecified"
